experiment_id,manifest_set_id,manifest_set_version,ablation_group,condition_id,scenario_id,repetition,seed,ticks,agents,contact,modifier,passed,failure_bucket,deterministic_replay_matched,mutations,invalid_inputs,invalid_outputs,observations,decisions,trace_only_decisions,decision_cardinality_errors,privileged_truth_decisions,blocked_privileged_access_attempts,observations_per_tick,trace_only_decision_rate,fatigue_delta,confidence_delta
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,21,1022,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,22,1023,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,23,1024,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,24,1025,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,25,1026,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,26,1027,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,27,1028,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,28,1029,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,29,1030,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,0,1001,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,1,1002,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
